# Time(s)     R            T            Z
 3.30670e+01 -2.99524e-02 -1.84778e-01 -5.01585e-02
 3.30680e+01 -3.36526e-02 -1.86719e-01 -5.33911e-02
 3.30690e+01 -3.73837e-02 -1.88781e-01 -5.66490e-02
 3.30700e+01 -4.11501e-02 -1.90958e-01 -5.99479e-02
 3.30710e+01 -4.49369e-02 -1.93246e-01 -6.32634e-02
 3.30720e+01 -4.87460e-02 -1.95638e-01 -6.66093e-02
 3.30730e+01 -5.25601e-02 -1.98127e-01 -6.99593e-02
 3.30740e+01 -5.63784e-02 -2.00703e-01 -7.33247e-02
 3.30750e+01 -6.01807e-02 -2.03356e-01 -7.66773e-02
 3.30760e+01 -6.39636e-02 -2.06075e-01 -8.00259e-02
 3.30770e+01 -6.77037e-02 -2.08848e-01 -8.33399e-02
 3.30780e+01 -7.13947e-02 -2.11662e-01 -8.66260e-02
 3.30790e+01 -7.50105e-02 -2.14501e-01 -8.98511e-02
 3.30800e+01 -7.85418e-02 -2.17350e-01 -9.30197e-02
 3.30810e+01 -8.19600e-02 -2.20193e-01 -9.60969e-02
 3.30820e+01 -8.52539e-02 -2.23012e-01 -9.90855e-02
 3.30830e+01 -8.83928e-02 -2.25788e-01 -1.01949e-01
 3.30840e+01 -9.13641e-02 -2.28504e-01 -1.04690e-01
 3.30850e+01 -9.41366e-02 -2.31141e-01 -1.07270e-01
 3.30860e+01 -9.66977e-02 -2.33681e-01 -1.09693e-01
 3.30870e+01 -9.90166e-02 -2.36106e-01 -1.11922e-01
 3.30880e+01 -1.01082e-01 -2.38399e-01 -1.13961e-01
 3.30890e+01 -1.02866e-01 -2.40545e-01 -1.15775e-01
 3.30900e+01 -1.04360e-01 -2.42529e-01 -1.17372e-01
 3.30910e+01 -1.05540e-01 -2.44340e-01 -1.18721e-01
 3.30920e+01 -1.06402e-01 -2.45968e-01 -1.19833e-01
 3.30930e+01 -1.06928e-01 -2.47406e-01 -1.20682e-01
 3.30940e+01 -1.07118e-01 -2.48649e-01 -1.21284e-01
 3.30950e+01 -1.06961e-01 -2.49696e-01 -1.21618e-01
 3.30960e+01 -1.06464e-01 -2.50546e-01 -1.21707e-01
 3.30970e+01 -1.05622e-01 -2.51205e-01 -1.21536e-01
 3.30980e+01 -1.04447e-01 -2.51679e-01 -1.21131e-01
 3.30990e+01 -1.02940e-01 -2.51977e-01 -1.20483e-01
 3.31000e+01 -1.01120e-01 -2.52111e-01 -1.19625e-01
 3.31010e+01 -9.89901e-02 -2.52094e-01 -1.18551e-01
 3.31020e+01 -9.65752e-02 -2.51940e-01 -1.17296e-01
 3.31030e+01 -9.38817e-02 -2.51667e-01 -1.15859e-01
 3.31040e+01 -9.09360e-02 -2.51292e-01 -1.14277e-01
 3.31050e+01 -8.77467e-02 -2.50832e-01 -1.12549e-01
 3.31060e+01 -8.43412e-02 -2.50305e-01 -1.10714e-01
 3.31070e+01 -8.07285e-02 -2.49729e-01 -1.08772e-01
 3.31080e+01 -7.69357e-02 -2.49122e-01 -1.06760e-01
 3.31090e+01 -7.29713e-02 -2.48498e-01 -1.04678e-01
 3.31100e+01 -6.88614e-02 -2.47873e-01 -1.02561e-01
 3.31110e+01 -6.46131e-02 -2.47262e-01 -1.00407e-01
 3.31120e+01 -6.02512e-02 -2.46677e-01 -9.82492e-02
 3.31130e+01 -5.57815e-02 -2.46128e-01 -9.60826e-02
 3.31140e+01 -5.12272e-02 -2.45626e-01 -9.39388e-02
 3.31150e+01 -4.65928e-02 -2.45176e-01 -9.18091e-02
 3.31160e+01 -4.19004e-02 -2.44786e-01 -8.97225e-02
 3.31170e+01 -3.71533e-02 -2.44458e-01 -8.76678e-02
 3.31180e+01 -3.23729e-02 -2.44196e-01 -8.56710e-02
 3.31190e+01 -2.75619e-02 -2.43998e-01 -8.37182e-02
 3.31200e+01 -2.27413e-02 -2.43863e-01 -8.18331e-02
 3.31210e+01 -1.79133e-02 -2.43789e-01 -7.99992e-02
 3.31220e+01 -1.30988e-02 -2.43769e-01 -7.82378e-02
 3.31230e+01 -8.29999e-03 -2.43798e-01 -7.65305e-02
 3.31240e+01 -3.53775e-03 -2.43866e-01 -7.48967e-02
 3.31250e+01  1.18574e-03 -2.43966e-01 -7.33162e-02
 3.31260e+01  5.84976e-03 -2.44085e-01 -7.18068e-02
 3.31270e+01  1.04523e-02 -2.44212e-01 -7.03470e-02
 3.31280e+01  1.49728e-02 -2.44335e-01 -6.89536e-02
 3.31290e+01  1.94100e-02 -2.44440e-01 -6.76039e-02
 3.31300e+01  2.37440e-02 -2.44513e-01 -6.63142e-02
 3.31310e+01  2.79743e-02 -2.44541e-01 -6.50611e-02
 3.31320e+01  3.20825e-02 -2.44512e-01 -6.38606e-02
 3.31330e+01  3.60697e-02 -2.44410e-01 -6.26893e-02
 3.31340e+01  3.99193e-02 -2.44226e-01 -6.15629e-02
 3.31350e+01  4.36346e-02 -2.43947e-01 -6.04583e-02
 3.31360e+01  4.72017e-02 -2.43565e-01 -5.93916e-02
 3.31370e+01  5.06263e-02 -2.43072e-01 -5.83400e-02
 3.31380e+01  5.38976e-02 -2.42462e-01 -5.73204e-02
 3.31390e+01  5.70246e-02 -2.41732e-01 -5.63105e-02
 3.31400e+01  5.99994e-02 -2.40879e-01 -5.53279e-02
 3.31410e+01  6.28342e-02 -2.39906e-01 -5.43514e-02
 3.31420e+01  6.55245e-02 -2.38814e-01 -5.33991e-02
 3.31430e+01  6.80855e-02 -2.37609e-01 -5.24508e-02
 3.31440e+01  7.05153e-02 -2.36298e-01 -5.15255e-02
 3.31450e+01  7.28320e-02 -2.34890e-01 -5.06035e-02
 3.31460e+01  7.50358e-02 -2.33396e-01 -4.97048e-02
 3.31470e+01  7.71468e-02 -2.31827e-01 -4.88102e-02
 3.31480e+01  7.91668e-02 -2.30198e-01 -4.79404e-02
 3.31490e+01  8.11171e-02 -2.28522e-01 -4.70768e-02
 3.31500e+01  8.30004e-02 -2.26813e-01 -4.62403e-02
 3.31510e+01  8.48383e-02 -2.25086e-01 -4.54126e-02
 3.31520e+01  8.66339e-02 -2.23357e-01 -4.46150e-02
 3.31530e+01  8.84086e-02 -2.21640e-01 -4.38294e-02
 3.31540e+01  9.01650e-02 -2.19949e-01 -4.30770e-02
 3.31550e+01  9.19241e-02 -2.18300e-01 -4.23399e-02
 3.31560e+01  9.36877e-02 -2.16705e-01 -4.16393e-02
 3.31570e+01  9.54757e-02 -2.15177e-01 -4.09572e-02
 3.31580e+01  9.72891e-02 -2.13728e-01 -4.03148e-02
 3.31590e+01  9.91468e-02 -2.12371e-01 -3.96938e-02
 3.31600e+01  1.01049e-01 -2.11115e-01 -3.91155e-02
 3.31610e+01  1.03013e-01 -2.09972e-01 -3.85615e-02
 3.31620e+01  1.05037e-01 -2.08950e-01 -3.80529e-02
 3.31630e+01  1.07140e-01 -2.08059e-01 -3.75713e-02
 3.31640e+01  1.09319e-01 -2.07308e-01 -3.71378e-02
 3.31650e+01  1.11589e-01 -2.06703e-01 -3.67339e-02
 3.31660e+01  1.13949e-01 -2.06254e-01 -3.63806e-02
 3.31670e+01  1.16413e-01 -2.05967e-01 -3.60596e-02
 3.31680e+01  1.18979e-01 -2.05849e-01 -3.57918e-02
 3.31690e+01  1.21661e-01 -2.05908e-01 -3.55591e-02
 3.31700e+01  1.24455e-01 -2.06150e-01 -3.53824e-02
 3.31710e+01  1.27377e-01 -2.06581e-01 -3.52435e-02
 3.31720e+01  1.30421e-01 -2.07209e-01 -3.51638e-02
 3.31730e+01  1.33603e-01 -2.08040e-01 -3.51249e-02
 3.31740e+01  1.36917e-01 -2.09080e-01 -3.51484e-02
 3.31750e+01  1.40379e-01 -2.10336e-01 -3.52160e-02
 3.31760e+01  1.43983e-01 -2.11813e-01 -3.53494e-02
 3.31770e+01  1.47744e-01 -2.13519e-01 -3.55303e-02
 3.31780e+01  1.51657e-01 -2.15458e-01 -3.57805e-02
 3.31790e+01  1.55737e-01 -2.17637e-01 -3.60818e-02
 3.31800e+01  1.59978e-01 -2.20062e-01 -3.64557e-02
 3.31810e+01  1.64395e-01 -2.22737e-01 -3.68843e-02
 3.31820e+01  1.68984e-01 -2.25668e-01 -3.73890e-02
 3.31830e+01  1.73758e-01 -2.28860e-01 -3.79517e-02
 3.31840e+01  1.78712e-01 -2.32317e-01 -3.85935e-02
 3.31850e+01  1.83861e-01 -2.36043e-01 -3.92963e-02
 3.31860e+01  1.89199e-01 -2.40042e-01 -4.00812e-02
 3.31870e+01  1.94740e-01 -2.44317e-01 -4.09295e-02
 3.31880e+01  2.00480e-01 -2.48870e-01 -4.18620e-02
 3.31890e+01  2.06429e-01 -2.53704e-01 -4.28599e-02
 3.31900e+01  2.12584e-01 -2.58821e-01 -4.39435e-02
 3.31910e+01  2.18955e-01 -2.64220e-01 -4.50936e-02
 3.31920e+01  2.25535e-01 -2.69902e-01 -4.63299e-02
 3.31930e+01  2.32334e-01 -2.75867e-01 -4.76325e-02
 3.31940e+01  2.39344e-01 -2.82112e-01 -4.90209e-02
 3.31950e+01  2.46572e-01 -2.88634e-01 -5.04742e-02
 3.31960e+01  2.54008e-01 -2.95430e-01 -5.20111e-02
 3.31970e+01  2.61656e-01 -3.02494e-01 -5.36101e-02
 3.31980e+01  2.69501e-01 -3.09820e-01 -5.52887e-02
 3.31990e+01  2.77546e-01 -3.17398e-01 -5.70245e-02
 3.32000e+01  2.85772e-01 -3.25217e-01 -5.88339e-02
 3.32010e+01  2.94175e-01 -3.33266e-01 -6.06933e-02
 3.32020e+01  3.02731e-01 -3.41529e-01 -6.26178e-02
 3.32030e+01  3.11433e-01 -3.49988e-01 -6.45825e-02
 3.32040e+01  3.20250e-01 -3.58623e-01 -6.66011e-02
 3.32050e+01  3.29168e-01 -3.67409e-01 -6.86471e-02
 3.32060e+01  3.38148e-01 -3.76320e-01 -7.07326e-02
 3.32070e+01  3.47170e-01 -3.85325e-01 -7.28294e-02
 3.32080e+01  3.56188e-01 -3.94390e-01 -7.49481e-02
 3.32090e+01  3.65172e-01 -4.03478e-01 -7.70587e-02
 3.32100e+01  3.74070e-01 -4.12546e-01 -7.91700e-02
 3.32110e+01  3.82843e-01 -4.21551e-01 -8.12503e-02
 3.32120e+01  3.91433e-01 -4.30443e-01 -8.33070e-02
 3.32130e+01  3.99795e-01 -4.39172e-01 -8.53068e-02
 3.32140e+01  4.07861e-01 -4.47682e-01 -8.72558e-02
 3.32150e+01  4.15583e-01 -4.55918e-01 -8.91197e-02
 3.32160e+01  4.22890e-01 -4.63822e-01 -9.09037e-02
 3.32170e+01  4.29730e-01 -4.71334e-01 -9.25732e-02
 3.32180e+01  4.36033e-01 -4.78395e-01 -9.41332e-02
 3.32190e+01  4.41749e-01 -4.84949e-01 -9.55496e-02
 3.32200e+01  4.46810e-01 -4.90939e-01 -9.68284e-02
 3.32210e+01  4.51173e-01 -4.96313e-01 -9.79368e-02
 3.32220e+01  4.54780e-01 -5.01024e-01 -9.88830e-02
 3.32230e+01  4.57597e-01 -5.05028e-01 -9.96366e-02
 3.32240e+01  4.59579e-01 -5.08291e-01 -1.00209e-01
 3.32250e+01  4.60708e-01 -5.10783e-01 -1.00573e-01
 3.32260e+01  4.60956e-01 -5.12485e-01 -1.00743e-01
 3.32270e+01  4.60321e-01 -5.13386e-01 -1.00698e-01
 3.32280e+01  4.58796e-01 -5.13482e-01 -1.00455e-01
 3.32290e+01  4.56397e-01 -5.12781e-01 -9.99983e-02
 3.32300e+01  4.53134e-01 -5.11299e-01 -9.93501e-02
 3.32310e+01  4.49043e-01 -5.09060e-01 -9.84967e-02
 3.32320e+01  4.44151e-01 -5.06095e-01 -9.74659e-02
 3.32330e+01  4.38509e-01 -5.02446e-01 -9.62473e-02
 3.32340e+01  4.32156e-01 -4.98158e-01 -9.48719e-02
 3.32350e+01  4.25155e-01 -4.93280e-01 -9.33321e-02
 3.32360e+01  4.17554e-01 -4.87869e-01 -9.16609e-02
 3.32370e+01  4.09422e-01 -4.81982e-01 -8.98523e-02
 3.32380e+01  4.00811e-01 -4.75677e-01 -8.79406e-02
 3.32390e+01  3.91793e-01 -4.69016e-01 -8.59203e-02
 3.32400e+01  3.82418e-01 -4.62057e-01 -8.38256e-02
 3.32410e+01  3.72756e-01 -4.54858e-01 -8.16507e-02
 3.32420e+01  3.62856e-01 -4.47476e-01 -7.94290e-02
 3.32430e+01  3.52779e-01 -4.39965e-01 -7.71535e-02
 3.32440e+01  3.42570e-01 -4.32373e-01 -7.48563e-02
 3.32450e+01  3.32283e-01 -4.24750e-01 -7.25288e-02
 3.32460e+01  3.21955e-01 -4.17136e-01 -7.02013e-02
 3.32470e+01  3.11632e-01 -4.09573e-01 -6.78634e-02
 3.32480e+01  3.01343e-01 -4.02094e-01 -6.55435e-02
 3.32490e+01  2.91127e-01 -3.94731e-01 -6.32293e-02
 3.32500e+01  2.81002e-01 -3.87513e-01 -6.09473e-02
 3.32510e+01  2.71004e-01 -3.80462e-01 -5.86835e-02
 3.32520e+01  2.61141e-01 -3.73599e-01 -5.64627e-02
 3.32530e+01  2.51442e-01 -3.66942e-01 -5.42692e-02
 3.32540e+01  2.41911e-01 -3.60506e-01 -5.21263e-02
 3.32550e+01  2.32570e-01 -3.54302e-01 -5.00169e-02
 3.32560e+01  2.23417e-01 -3.48340e-01 -4.79631e-02
 3.32570e+01  2.14469e-01 -3.42626e-01 -4.59466e-02
 3.32580e+01  2.05722e-01 -3.37168e-01 -4.39885e-02
 3.32590e+01  1.97187e-01 -3.31967e-01 -4.20696e-02
 3.32600e+01  1.88857e-01 -3.27028e-01 -4.02102e-02
 3.32610e+01  1.80740e-01 -3.22350e-01 -3.83902e-02
 3.32620e+01  1.72826e-01 -3.17934e-01 -3.66293e-02
 3.32630e+01  1.65122e-01 -3.13780e-01 -3.49070e-02
 3.32640e+01  1.57614e-01 -3.09885e-01 -3.32425e-02
 3.32650e+01  1.50307e-01 -3.06248e-01 -3.16148e-02
 3.32660e+01  1.43186e-01 -3.02866e-01 -3.00426e-02
 3.32670e+01  1.36255e-01 -2.99736e-01 -2.85048e-02
 3.32680e+01  1.29496e-01 -2.96855e-01 -2.70199e-02
 3.32690e+01  1.22913e-01 -2.94220e-01 -2.55663e-02
 3.32700e+01  1.16487e-01 -2.91827e-01 -2.41625e-02
 3.32710e+01  1.10219e-01 -2.89673e-01 -2.27867e-02
 3.32720e+01  1.04092e-01 -2.87754e-01 -2.14573e-02
 3.32730e+01  9.81060e-02 -2.86067e-01 -2.01524e-02
 3.32740e+01  9.22418e-02 -2.84607e-01 -1.88904e-02
 3.32750e+01  8.64997e-02 -2.83371e-01 -1.76492e-02
 3.32760e+01  8.08608e-02 -2.82355e-01 -1.64473e-02
 3.32770e+01  7.53250e-02 -2.81556e-01 -1.52626e-02
 3.32780e+01  6.98737e-02 -2.80968e-01 -1.41136e-02
 3.32790e+01  6.45069e-02 -2.80588e-01 -1.29784e-02
 3.32800e+01  5.92064e-02 -2.80412e-01 -1.18753e-02
 3.32810e+01  5.39729e-02 -2.80435e-01 -1.07826e-02
 3.32820e+01  4.87888e-02 -2.80652e-01 -9.71890e-03
 3.32830e+01  4.36560e-02 -2.81057e-01 -8.66254e-03
 3.32840e+01  3.85577e-02 -2.81645e-01 -7.63224e-03
 3.32850e+01  3.34971e-02 -2.82410e-01 -6.60665e-03
 3.32860e+01  2.84588e-02 -2.83346e-01 -5.60472e-03
 3.32870e+01  2.34475e-02 -2.84444e-01 -4.60539e-03
 3.32880e+01  1.84495e-02 -2.85697e-01 -3.62795e-03
 3.32890e+01  1.34712e-02 -2.87097e-01 -2.65170e-03
 3.32900e+01  8.50094e-03 -2.88633e-01 -1.69634e-03
 3.32910e+01  3.54709e-03 -2.90297e-01 -7.41625e-04
 3.32920e+01 -1.39992e-03 -2.92076e-01  1.92251e-04
 3.32930e+01 -6.32950e-03 -2.93959e-01  1.12503e-03
 3.32940e+01 -1.12490e-02 -2.95932e-01  2.03596e-03
 3.32950e+01 -1.61454e-02 -2.97981e-01  2.94422e-03
 3.32960e+01 -2.10237e-02 -3.00090e-01  3.82844e-03
 3.32970e+01 -2.58688e-02 -3.02244e-01  4.70723e-03
 3.32980e+01 -3.06832e-02 -3.04424e-01  5.55861e-03
 3.32990e+01 -3.54495e-02 -3.06612e-01  6.40057e-03
 3.33000e+01 -4.01682e-02 -3.08788e-01  7.21059e-03
 3.33010e+01 -4.48197e-02 -3.10931e-01  8.00612e-03
 3.33020e+01 -4.94028e-02 -3.13020e-01  8.76413e-03
 3.33030e+01 -5.38965e-02 -3.15035e-01  9.50166e-03
 3.33040e+01 -5.82981e-02 -3.16951e-01  1.01953e-02
 3.33050e+01 -6.25857e-02 -3.18750e-01  1.08619e-02
 3.33060e+01 -6.67562e-02 -3.20408e-01  1.14778e-02
 3.33070e+01 -7.07875e-02 -3.21906e-01  1.20598e-02
 3.33080e+01 -7.46770e-02 -3.23225e-01  1.25845e-02
 3.33090e+01 -7.84037e-02 -3.24347e-01  1.30687e-02
 3.33100e+01 -8.19663e-02 -3.25259e-01  1.34894e-02
 3.33110e+01 -8.53459e-02 -3.25946e-01  1.38641e-02
 3.33120e+01 -8.85439e-02 -3.26399e-01  1.41703e-02
 3.33130e+01 -9.15444e-02 -3.26611e-01  1.44261e-02
 3.33140e+01 -9.43523e-02 -3.26578e-01  1.46101e-02
 3.33150e+01 -9.69556e-02 -3.26302e-01  1.47415e-02
 3.33160e+01 -9.93633e-02 -3.25783e-01  1.47996e-02
 3.33170e+01 -1.01568e-01 -3.25030e-01  1.48047e-02
 3.33180e+01 -1.03582e-01 -3.24051e-01  1.47372e-02
 3.33190e+01 -1.05403e-01 -3.22858e-01  1.46187e-02
 3.33200e+01 -1.07048e-01 -3.21469e-01  1.44304e-02
 3.33210e+01 -1.08518e-01 -3.19898e-01  1.41948e-02
 3.33220e+01 -1.09832e-01 -3.18166e-01  1.38941e-02
 3.33230e+01 -1.10995e-01 -3.16293e-01  1.35514e-02
 3.33240e+01 -1.12029e-01 -3.14302e-01  1.31495e-02
 3.33250e+01 -1.12940e-01 -3.12213e-01  1.27121e-02
 3.33260e+01 -1.13752e-01 -3.10050e-01  1.22223e-02
 3.33270e+01 -1.14471e-01 -3.07835e-01  1.17040e-02
 3.33280e+01 -1.15122e-01 -3.05589e-01  1.11405e-02
 3.33290e+01 -1.15711e-01 -3.03334e-01  1.05557e-02
 3.33300e+01 -1.16263e-01 -3.01089e-01  9.93275e-03
 3.33310e+01 -1.16782e-01 -2.98873e-01  9.29540e-03
 3.33320e+01 -1.17292e-01 -2.96704e-01  8.62666e-03
 3.33330e+01 -1.17796e-01 -2.94596e-01  7.94990e-03
 3.33340e+01 -1.18317e-01 -2.92566e-01  7.24785e-03
 3.33350e+01 -1.18856e-01 -2.90624e-01  6.54354e-03
 3.33360e+01 -1.19432e-01 -2.88784e-01  5.81933e-03
 3.33370e+01 -1.20047e-01 -2.87054e-01  5.09787e-03
 3.33380e+01 -1.20717e-01 -2.85443e-01  4.36114e-03
 3.33390e+01 -1.21442e-01 -2.83959e-01  3.63142e-03
 3.33400e+01 -1.22238e-01 -2.82608e-01  2.89031e-03
 3.33410e+01 -1.23100e-01 -2.81394e-01  2.15971e-03
 3.33420e+01 -1.24043e-01 -2.80321e-01  1.42085e-03
 3.33430e+01 -1.25062e-01 -2.79392e-01  6.95290e-04
 3.33440e+01 -1.26169e-01 -2.78611e-01 -3.61128e-05
 3.33450e+01 -1.27357e-01 -2.77976e-01 -7.52129e-04
 3.33460e+01 -1.28638e-01 -2.77491e-01 -1.47226e-03
 3.33470e+01 -1.30001e-01 -2.77154e-01 -2.17559e-03
 3.33480e+01 -1.31457e-01 -2.76966e-01 -2.88193e-03
 3.33490e+01 -1.32994e-01 -2.76925e-01 -3.57069e-03
 3.33500e+01 -1.34621e-01 -2.77030e-01 -4.26195e-03
 3.33510e+01 -1.36324e-01 -2.77279e-01 -4.93535e-03
 3.33520e+01 -1.38109e-01 -2.77669e-01 -5.61124e-03
 3.33530e+01 -1.39963e-01 -2.78198e-01 -6.26943e-03
 3.33540e+01 -1.41887e-01 -2.78861e-01 -6.93041e-03
 3.33550e+01 -1.43867e-01 -2.79655e-01 -7.57410e-03
 3.33560e+01 -1.45903e-01 -2.80575e-01 -8.22107e-03
 3.33570e+01 -1.47977e-01 -2.81615e-01 -8.85124e-03
 3.33580e+01 -1.50087e-01 -2.82768e-01 -9.48515e-03
 3.33590e+01 -1.52212e-01 -2.84028e-01 -1.01026e-02
 3.33600e+01 -1.54350e-01 -2.85385e-01 -1.07241e-02
 3.33610e+01 -1.56476e-01 -2.86831e-01 -1.13292e-02
 3.33620e+01 -1.58584e-01 -2.88357e-01 -1.19381e-02
 3.33630e+01 -1.60648e-01 -2.89950e-01 -1.25303e-02
 3.33640e+01 -1.62661e-01 -2.91599e-01 -1.31258e-02
 3.33650e+01 -1.64593e-01 -2.93292e-01 -1.37035e-02
 3.33660e+01 -1.66436e-01 -2.95015e-01 -1.42833e-02
 3.33670e+01 -1.68159e-01 -2.96755e-01 -1.48439e-02
 3.33680e+01 -1.69751e-01 -2.98496e-01 -1.54048e-02
 3.33690e+01 -1.71182e-01 -3.00225e-01 -1.59445e-02
 3.33700e+01 -1.72441e-01 -3.01926e-01 -1.64823e-02
 3.33710e+01 -1.73499e-01 -3.03586e-01 -1.69965e-02
 3.33720e+01 -1.74348e-01 -3.05191e-01 -1.75061e-02
 3.33730e+01 -1.74959e-01 -3.06728e-01 -1.79894e-02
 3.33740e+01 -1.75328e-01 -3.08185e-01 -1.84654e-02
 3.33750e+01 -1.75433e-01 -3.09553e-01 -1.89122e-02
 3.33760e+01 -1.75272e-01 -3.10822e-01 -1.93488e-02
 3.33770e+01 -1.74829e-01 -3.11987e-01 -1.97536e-02
 3.33780e+01 -1.74110e-01 -3.13044e-01 -2.01454e-02
 3.33790e+01 -1.73106e-01 -3.13990e-01 -2.05026e-02
 3.33800e+01 -1.71831e-01 -3.14828e-01 -2.08445e-02
 3.33810e+01 -1.70283e-01 -3.15561e-01 -2.11493e-02
 3.33820e+01 -1.68485e-01 -3.16196e-01 -2.14363e-02
 3.33830e+01 -1.66441e-01 -3.16742e-01 -2.16840e-02
 3.33840e+01 -1.64183e-01 -3.17211e-01 -2.19117e-02
 3.33850e+01 -1.61722e-01 -3.17616e-01 -2.20980e-02
 3.33860e+01 -1.59095e-01 -3.17976e-01 -2.22622e-02
 3.33870e+01 -1.56320e-01 -3.18306e-01 -2.23828e-02
 3.33880e+01 -1.53438e-01 -3.18629e-01 -2.24791e-02
 3.33890e+01 -1.50470e-01 -3.18963e-01 -2.25297e-02
 3.33900e+01 -1.47459e-01 -3.19331e-01 -2.25539e-02
 3.33910e+01 -1.44429e-01 -3.19755e-01 -2.25301e-02
 3.33920e+01 -1.41423e-01 -3.20256e-01 -2.24777e-02
 3.33930e+01 -1.38463e-01 -3.20856e-01 -2.23751e-02
 3.33940e+01 -1.35591e-01 -3.21576e-01 -2.22419e-02
 3.33950e+01 -1.32827e-01 -3.22435e-01 -2.20565e-02
 3.33960e+01 -1.30209e-01 -3.23450e-01 -2.18386e-02
 3.33970e+01 -1.27755e-01 -3.24638e-01 -2.15669e-02
 3.33980e+01 -1.25498e-01 -3.26011e-01 -2.12612e-02
 3.33990e+01 -1.23450e-01 -3.27581e-01 -2.09004e-02
 3.34000e+01 -1.21640e-01 -3.29355e-01 -2.05047e-02
 3.34010e+01 -1.20077e-01 -3.31339e-01 -2.00532e-02
 3.34020e+01 -1.18784e-01 -3.33535e-01 -1.95662e-02
 3.34030e+01 -1.17766e-01 -3.35942e-01 -1.90229e-02
 3.34040e+01 -1.17042e-01 -3.38556e-01 -1.84438e-02
 3.34050e+01 -1.16613e-01 -3.41370e-01 -1.78081e-02
 3.34060e+01 -1.16496e-01 -3.44375e-01 -1.71363e-02
 3.34070e+01 -1.16688e-01 -3.47557e-01 -1.64075e-02
 3.34080e+01 -1.17205e-01 -3.50902e-01 -1.56418e-02
 3.34090e+01 -1.18043e-01 -3.54392e-01 -1.48182e-02
 3.34100e+01 -1.19216e-01 -3.58010e-01 -1.39563e-02
 3.34110e+01 -1.20718e-01 -3.61734e-01 -1.30348e-02
 3.34120e+01 -1.22564e-01 -3.65543e-01 -1.20729e-02
 3.34130e+01 -1.24748e-01 -3.69416e-01 -1.10486e-02
 3.34140e+01 -1.27284e-01 -3.73330e-01 -9.98086e-03
 3.34150e+01 -1.30165e-01 -3.77264e-01 -8.84723e-03
 3.34160e+01 -1.33406e-01 -3.81197e-01 -7.66622e-03
 3.34170e+01 -1.37001e-01 -3.85110e-01 -6.41514e-03
 3.34180e+01 -1.40961e-01 -3.88984e-01 -5.11227e-03
 3.34190e+01 -1.45279e-01 -3.92803e-01 -3.73478e-03
 3.34200e+01 -1.49968e-01 -3.96556e-01 -2.30094e-03
 3.34210e+01 -1.55018e-01 -4.00230e-01 -7.87963e-04
 3.34220e+01 -1.60440e-01 -4.03818e-01  7.85718e-04
 3.34230e+01 -1.66221e-01 -4.07317e-01  2.44263e-03
 3.34240e+01 -1.72372e-01 -4.10723e-01  4.16405e-03
 3.34250e+01 -1.78878e-01 -4.14041e-01  5.97212e-03
 3.34260e+01 -1.85745e-01 -4.17274e-01  7.84771e-03
 3.34270e+01 -1.92960e-01 -4.20430e-01  9.81255e-03
 3.34280e+01 -2.00527e-01 -4.23521e-01  1.18471e-02
 3.34290e+01 -2.08429e-01 -4.26560e-01  1.39726e-02
 3.34300e+01 -2.16670e-01 -4.29563e-01  1.61691e-02
 3.34310e+01 -2.25234e-01 -4.32547e-01  1.84576e-02
 3.34320e+01 -2.34125e-01 -4.35532e-01  2.08178e-02
 3.34330e+01 -2.43326e-01 -4.38538e-01  2.32704e-02
 3.34340e+01 -2.52842e-01 -4.41588e-01  2.57949e-02
 3.34350e+01 -2.62658e-01 -4.44703e-01  2.84118e-02
 3.34360e+01 -2.72780e-01 -4.47906e-01  3.11007e-02
 3.34370e+01 -2.83195e-01 -4.51221e-01  3.38819e-02
 3.34380e+01 -2.93911e-01 -4.54670e-01  3.67350e-02
 3.34390e+01 -3.04917e-01 -4.58277e-01  3.96807e-02
 3.34400e+01 -3.16226e-01 -4.62064e-01  4.26985e-02
 3.34410e+01 -3.27828e-01 -4.66053e-01  4.58093e-02
 3.34420e+01 -3.39738e-01 -4.70266e-01  4.89929e-02
 3.34430e+01 -3.51950e-01 -4.74724e-01  5.22707e-02
 3.34440e+01 -3.64481e-01 -4.79449e-01  5.56227e-02
 3.34450e+01 -3.77330e-01 -4.84460e-01  5.90707e-02
 3.34460e+01 -3.90515e-01 -4.89777e-01  6.25953e-02
 3.34470e+01 -4.04037e-01 -4.95420e-01  6.62187e-02
 3.34480e+01 -4.17917e-01 -5.01407e-01  6.99219e-02
 3.34490e+01 -4.32159e-01 -5.07758e-01  7.37277e-02
 3.34500e+01 -4.46787e-01 -5.14490e-01  7.76178e-02
 3.34510e+01 -4.61805e-01 -5.21622e-01  8.16153e-02
 3.34520e+01 -4.77239e-01 -5.29172e-01  8.57026e-02
 3.34530e+01 -4.93098e-01 -5.37158e-01  8.99033e-02
 3.34540e+01 -5.09407e-01 -5.45598e-01  9.42003e-02
 3.34550e+01 -5.26176e-01 -5.54511e-01  9.86179e-02
 3.34560e+01 -5.43434e-01 -5.63915e-01  1.03139e-01
 3.34570e+01 -5.61191e-01 -5.73829e-01  1.07789e-01
 3.34580e+01 -5.79477e-01 -5.84271e-01  1.12552e-01
 3.34590e+01 -5.98302e-01 -5.95263e-01  1.17452e-01
 3.34600e+01 -6.17698e-01 -6.06822e-01  1.22474e-01
 3.34610e+01 -6.37677e-01 -6.18971e-01  1.27644e-01
